relative_time,AccX,AccY,AccZ
3375,0.3974454700946808,,-0.25618472695350647
3410,,-10.177956581115723,
3411,0.39983972907066345,,-0.25857898592948914
3451,0.4022339880466461,-10.180350303649902,-0.2609732449054718
3491,,-10.177956581115723,
3492,0.4022339880466461,,-0.26576173305511475
3530,,-10.175561904907227,
3531,0.4046282470226288,,-0.2705502510070801
3574,0.4046282470226288,-10.175561904907227,-0.2705502510070801
3611,0.40702247619628906,-10.173168182373047,
3612,,,-0.27294448018074036
3652,0.40941673517227173,-10.17077350616455,-0.27294448018074036
3692,0.40941673517227173,-10.168378829956055,-0.27294448018074036
3732,0.4118109941482544,-10.168378829956055,-0.27294448018074036
3775,0.4118109941482544,-10.165985107421875,-0.275338739156723
3812,0.40941673517227173,-10.165985107421875,-0.28012722730636597
3852,0.40941673517227173,-10.168378829956055,-0.28012722730636597
3892,0.40941673517227173,-10.168378829956055,-0.28252148628234863
3932,0.40941673517227173,-10.168378829956055,-0.2849157452583313
3974,0.40702247619628906,-10.17077350616455,-0.2873099744319916
4013,0.40702247619628906,-10.175561904907227,-0.28970423340797424
4059,0.40702247619628906,-10.175561904907227,-0.2920984923839569
4093,0.4046282470226288,-10.180350303649902,
4094,,,-0.2920984923839569
4134,0.40702247619628906,-10.180350303649902,-0.2944927513599396
4175,0.40702247619628906,-10.182744979858398,-0.2920984923839569
4213,0.40941673517227173,-10.182744979858398,-0.2920984923839569
4257,,-10.182744979858398,
4258,0.40941673517227173,,-0.2920984923839569
4293,,-10.182744979858398,
4294,0.40941673517227173,,-0.2944927513599396
4333,0.40941673517227173,-10.182744979858398,
4334,,,-0.29688698053359985
4374,,-10.182744979858398,
4375,0.40941673517227173,,-0.29688698053359985
4414,0.40941673517227173,-10.180350303649902,-0.29688698053359985
4458,0.40941673517227173,-10.177956581115723,-0.29688698053359985
4494,0.40941673517227173,-10.177956581115723,-0.29688698053359985
4534,0.40702247619628906,-10.177956581115723,
4535,,,-0.29688698053359985
4574,0.40702247619628906,-10.175561904907227,
4575,,,-0.2992812395095825
4614,0.40702247619628906,-10.173168182373047,-0.2992812395095825
4657,0.40702247619628906,-10.17077350616455,-0.2992812395095825
4695,0.40702247619628906,-10.168378829956055,
4696,,,-0.30406972765922546
4736,0.40702247619628906,-10.168378829956055,-0.30646398663520813
4775,0.40941673517227173,-10.17077350616455,-0.30646398663520813
4815,0.40941673517227173,-10.17077350616455,
4816,,,-0.3088582456111908
4855,0.40941673517227173,-10.17077350616455,
4856,,,-0.3112524747848511
4895,,-10.17077350616455,
4896,0.40941673517227173,,-0.3160409927368164
4936,,-10.17077350616455,
4937,0.4118109941482544,,-0.3184352219104767
4976,0.4118109941482544,-10.168378829956055,
4977,,,-0.32082948088645935
5016,0.4118109941482544,-10.168378829956055,-0.323223739862442
5057,,-10.168378829956055,
5058,0.40941673517227173,,-0.323223739862442
