relative_time,AccX,AccY,AccZ
0,0.7278519868850708,-10.165985107421875,-0.6177164912223816
40,0.7302462458610535,-10.165985107421875,-0.6105337142944336
80,0.735034704208374,-10.1611967086792,-0.6033509969711304
122,0.7374289631843567,-10.156408309936523,
123,,,-0.6009567379951477
160,0.735034704208374,-10.156408309936523,-0.6033509969711304
201,0.7374289631843567,-10.156408309936523,-0.6033509969711304
241,0.7398232221603394,-10.1611967086792,-0.6081394553184509
281,0.742217481136322,-10.1611967086792,-0.6129279732704163
321,0.7470059394836426,,
322,,-10.156408309936523,-0.6129279732704163
363,0.7470059394836426,-10.156408309936523,-0.6129279732704163
402,0.7446117401123047,-10.149225234985352,
404,,,-0.6153222322463989
443,0.7446117401123047,-10.151619911193848,-0.6225049495697021
483,0.7446117401123047,-10.151619911193848,-0.6272934675216675
524,0.7446117401123047,-10.158802032470703,-0.6272934675216675
564,0.7446117401123047,-10.1611967086792,-0.6248992085456848
604,0.7470059394836426,-10.1611967086792,
605,,,-0.6272934675216675
645,0.7446117401123047,-10.1611967086792,-0.6272934675216675
684,0.7446117401123047,-10.158802032470703,-0.6225049495697021
725,0.7398232221603394,-10.1611967086792,-0.6201107501983643
765,0.7278519868850708,-10.163590431213379,-0.6201107501983643
805,0.7254577279090881,-10.1611967086792,-0.6248992085456848
849,0.7206692099571228,-10.158802032470703,-0.6248992085456848
886,0.7158806920051575,,
887,,-10.156408309936523,-0.6248992085456848
931,0.7134864926338196,-10.158802032470703,-0.6225049495697021
967,0.7134864926338196,-10.156408309936523,-0.6225049495697021
1007,0.7110922336578369,-10.156408309936523,-0.6272934675216675
1049,0.7039094567298889,-10.1611967086792,-0.6320819854736328
1087,0.694332480430603,-10.163590431213379,-0.639264702796936
1130,0.6895439624786377,-10.163590431213379,-0.6440532207489014
1168,0.6895439624786377,-10.1611967086792,-0.646447479724884
1208,0.694332480430603,-10.158802032470703,
1209,,,-0.6488417387008667
1249,0.7015151977539062,-10.154013633728027,
1250,,,-0.6536301970481873
1289,0.7086979746818542,,
1290,,-10.149225234985352,-0.6632072329521179
1331,0.7182749509811401,-10.14204216003418,-0.6703899502754211
1370,0.7206692099571228,-10.137253761291504,-0.6751784682273865
1415,0.7086979746818542,-10.134860038757324,-0.6751784682273865
1450,0.694332480430603,-10.134860038757324,-0.6799669861793518
1490,0.6919382214546204,-10.1396484375,-0.6799669861793518
1531,0.6847554445266724,-10.146831512451172,-0.6751784682273865
1571,0.6823612451553345,-10.154013633728027,-0.6799669861793518
1615,0.6775727272033691,-10.156408309936523,-0.6799669861793518
1651,0.6703899502754211,-10.156408309936523,-0.6823612451553345
1691,0.6608129739761353,,
1692,,-10.158802032470703,-0.687149703502655
1732,0.646447479724884,-10.168378829956055,-0.6895439624786377
1773,0.6320819854736328,-10.175561904907227,-0.694332480430603
1815,0.6225049495697021,-10.182744979858398,-0.6991209983825684
1853,0.6153222322463989,-10.182744979858398,-0.7063037157058716
1894,0.6177164912223816,-10.180350303649902,-0.7110922336578369
1933,0.6177164912223816,-10.175561904907227,-0.7158806920051575
1974,0.6177164912223816,-10.173168182373047,-0.7230634689331055
2014,0.6225049495697021,-10.168378829956055,-0.7302462458610535
2054,0.6296877264976501,-10.165985107421875,-0.7326404452323914
2099,0.6320819854736328,-10.163590431213379,-0.7326404452323914
2135,0.6368704438209534,-10.158802032470703,-0.7326404452323914
2175,0.6416589617729187,-10.156408309936523,-0.7254577279090881
2215,0.6440532207489014,,
2216,,-10.156408309936523,-0.7206692099571228
2255,0.646447479724884,,
2256,,-10.156408309936523,-0.7182749509811401
2297,0.6416589617729187,-10.154013633728027,-0.7182749509811401
2336,0.639264702796936,-10.151619911193848,-0.7206692099571228
2380,0.6296877264976501,-10.154013633728027,-0.7254577279090881
2417,0.6177164912223816,-10.156408309936523,-0.7302462458610535
2457,0.6105337142944336,-10.1611967086792,-0.7374289631843567
2497,0.6129279732704163,,
2498,,-10.1611967086792,-0.7470059394836426
2538,0.6225049495697021,,
2539,,-10.1611967086792,-0.7494001984596252
2582,0.6320819854736328,-10.163590431213379,-0.7494001984596252
2618,0.6344762444496155,,
2619,,-10.158802032470703,
2620,,,-0.7470059394836426
2659,0.6296877264976501,-10.1611967086792,-0.7517944574356079
2699,0.6296877264976501,-10.158802032470703,-0.7517944574356079
2740,0.6272934675216675,-10.158802032470703,-0.7541887164115906
2780,0.6225049495697021,-10.158802032470703,-0.7565829753875732
2822,0.6153222322463989,-10.1611967086792,-0.7589772343635559
2865,0.6033509969711304,-10.168378829956055,-0.7589772343635559
2900,0.6009567379951477,-10.173168182373047,
2901,,,-0.7637656927108765
2941,0.6033509969711304,-10.177956581115723,-0.7685542106628418
2981,0.6129279732704163,-10.175561904907227,-0.7733427286148071
3021,0.6248992085456848,-10.173168182373047,-0.7805254459381104
3061,0.6368704438209534,-10.173168182373047,-0.7877082228660583
3102,0.6416589617729187,-10.173168182373047,-0.790102481842041
3142,0.6416589617729187,-10.17077350616455,-0.7996794581413269
3182,0.6416589617729187,-10.168378829956055,
3183,,,-0.7996794581413269
3223,0.6296877264976501,-10.168378829956055,-0.7972851991653442
3264,0.6225049495697021,-10.173168182373047,-0.7948909401893616
3303,0.6153222322463989,,
3304,,-10.177956581115723,-0.7924967408180237
3349,0.6081394553184509,-10.177956581115723,-0.7948909401893616
3384,0.6057451963424683,-10.180350303649902,-0.7996794581413269
3424,0.6009567379951477,-10.185138702392578,-0.8044679760932922
3465,0.5889855027198792,-10.187533378601074,-0.8044679760932922
3504,0.5794084668159485,,
3505,,-10.187533378601074,-0.7972851991653442
3547,0.5722257494926453,,
3548,,-10.187533378601074,-0.7877082228660583
3586,0.5722257494926453,-10.182744979858398,-0.7805254459381104
3625,0.5746199488639832,-10.180350303649902,
3626,,,-0.7709484696388245
3666,0.5770142078399658,-10.177956581115723,-0.7637656927108765
3706,0.5841969847679138,-10.177956581115723,
3707,,,-0.7565829753875732
3746,0.591379702091217,,
3747,,-10.177956581115723,-0.7494001984596252
3787,0.6009567379951477,-10.177956581115723,-0.742217481136322
3828,0.6081394553184509,-10.17077350616455,-0.7398232221603394
3867,0.6033509969711304,-10.165985107421875,-0.7470059394836426
3907,0.5961682200431824,,
3908,,-10.163590431213379,-0.7494001984596252
3949,0.5889855027198792,-10.1611967086792,-0.7494001984596252
3988,0.591379702091217,-10.163590431213379,-0.7470059394836426
4031,0.5937739610671997,-10.168378829956055,-0.742217481136322
4068,0.598562479019165,,
4069,,-10.168378829956055,-0.7398232221603394
4109,0.598562479019165,-10.163590431213379,-0.7374289631843567
4149,0.598562479019165,-10.163590431213379,-0.7326404452323914
4189,0.5961682200431824,-10.1611967086792,-0.7278519868850708
4231,0.5937739610671997,-10.156408309936523,-0.7206692099571228
4270,0.591379702091217,-10.154013633728027,-0.7158806920051575
4313,0.5889855027198792,-10.156408309936523,-0.7086979746818542
4350,0.5937739610671997,-10.158802032470703,
4351,,,-0.7039094567298889
4390,0.6009567379951477,-10.156408309936523,-0.7015151977539062
4431,0.6129279732704163,-10.154013633728027,-0.6967267394065857
4472,0.6201107501983643,-10.154013633728027,-0.6991209983825684
4514,0.6272934675216675,-10.151619911193848,-0.7039094567298889
4552,0.639264702796936,-10.154013633728027,-0.7086979746818542
4592,0.6512359976768494,-10.151619911193848,-0.7110922336578369
4633,0.6536301970481873,-10.151619911193848,-0.7134864926338196
4672,0.6512359976768494,,
4673,,-10.154013633728027,-0.7134864926338196
4713,0.646447479724884,-10.156408309936523,-0.7158806920051575
4753,0.639264702796936,-10.163590431213379,-0.7182749509811401
4798,0.639264702796936,-10.163590431213379,-0.7206692099571228
4834,0.6440532207489014,-10.158802032470703,-0.7230634689331055
4874,0.6488417387008667,-10.154013633728027,
4875,,,-0.7278519868850708
4915,0.6536301970481873,-10.149225234985352,
4916,,,-0.7278519868850708
4955,0.6608129739761353,-10.146831512451172,-0.7278519868850708
4995,0.6656014919281006,-10.146831512451172,-0.7302462458610535
5035,0.6608129739761353,-10.144436836242676,-0.7398232221603394
5075,0.6536301970481873,-10.137253761291504,-0.7494001984596252
5115,0.6512359976768494,-10.134860038757324,-0.7589772343635559
5156,0.646447479724884,-10.14204216003418,-0.7661599516868591
5197,0.6488417387008667,-10.144436836242676,-0.7709484696388245
5237,0.6512359976768494,-10.144436836242676,-0.7781311869621277
5281,0.6488417387008667,-10.144436836242676,-0.7853139638900757
