relative_time,AccX,AccY,AccZ
2370,,-9.071812629699707,0.6009567379951477
2407,-3.9960031509399414,-9.864309310913086,0.5794084668159485
2447,-4.024734020233154,-9.876280784606934,0.543494701385498
2488,-4.031916618347168,-9.87867546081543,0.509975254535675
2527,-4.0462822914123535,-9.87867546081543,0.4740614891052246
2571,-4.036705493927002,-9.85712718963623,-0.22745373845100403
2608,-4.012763023376465,-9.811635971069336,-0.24421349167823792
2648,-3.9888203144073486,-9.768539428710938,-0.2609732449054718
2688,-3.97684907913208,-9.031110763549805,-0.2777329981327057
2728,-3.9672720432281494,-9.031110763549805,-0.2944927513599396
2768,-3.9409353733062744,-9.043082237243652,-0.30406972765922546
2809,-3.9145984649658203,-9.074207305908203,-0.31364673376083374
2848,-3.8858675956726074,-9.124485969543457,-0.31364673376083374
2888,-3.8571364879608154,,
2889,,-10.130071640014648,-0.30406972765922546
2929,-3.8595309257507324,-10.175561904907227,-0.30406972765922546
2972,-3.845165252685547,-10.99439525604248,-0.2992812395095825
3009,-3.816434383392334,-11.030309677124023,-0.2513962388038635
3049,-3.7805206775665283,-11.06622314453125,-0.21787674725055695
3089,-3.047880172729492,-11.099742889404297,-0.17717449367046356
3129,-3.023937702178955,-11.135656356811523,-0.1580204963684082
3170,-3.028726100921631,-11.152416229248047,-0.16999174654483795
3210,-3.047880172729492,-11.152416229248047,-0.1508377492427826
3250,-3.0718226432800293,-11.118896484375,
3251,,,-0.13647224009037018
3290,-3.0885822772979736,-10.388649940490723,-0.11971249431371689
3330,-3.102947950363159,-10.328794479370117,-0.08858724683523178
3372,-3.1244962215423584,-9.21546745300293,-0.047884996980428696
3410,-3.1532270908355713,-9.160400390625,0.7948909401893616
3451,-3.186746597290039,-8.2027006149292,0.8212277293205261
3490,-3.2250545024871826,-8.147632598876953,0.8667184710502625
3531,-3.2609684467315674,-7.110922336578369,1.8076586723327637
3572,-3.97684907913208,-7.063037395477295,1.8435723781585693
3611,-3.9888203144073486,-6.299271583557129,1.8890631198883057
3655,-4.0462822914123535,-6.332790851593018,
3656,,,3.656019687652588
3691,-5.348754405975342,,
3692,,-8.217065811157227,3.708693027496338
3731,-5.35114860534668,-8.23382568359375,
3732,,,3.708693027496338
3772,-5.322417736053467,-8.248190879821777,3.658413887023926
3812,-5.320023059844971,-9.124485969543457,2.559453248977661
3852,-5.334388732910156,-9.174765586853027,2.4972026348114014
3892,-5.310446262359619,-9.201102256774902,1.4245786666870117
3932,-5.2721381187438965,-9.237015724182129,1.3766937255859375
3973,-5.238618850708008,-9.275323867797852,0.6368704438209534
4012,-4.410208225250244,-9.292083740234375,0.6105337142944336
4052,-4.3719000816345215,,
4053,,-9.29687213897705,0.5770142078399658
4093,-4.326409339904785,-9.294478416442871,0.5387062430381775
4134,-4.30007266998291,-9.292083740234375,-0.2609732449054718
4173,-4.271341800689697,-9.2872953414917,-0.2777329981327057
4213,-4.245005130767822,-9.299266815185547,-0.28252148628234863
4254,-4.211485385894775,-9.332786560058594,-0.2705502510070801
4293,-4.19472599029541,-10.163590431213379,-0.24421349167823792
4333,-4.2066969871521,-10.228235244750977,-0.2226652354001999
4373,-4.218668460845947,,
4374,,-11.523524284362793,-0.1891457438468933
4413,-4.197120189666748,-11.583380699157715,
4414,,,0.5746199488639832
4454,-4.142052173614502,-12.399820327758789,0.5626487135887146
4494,-3.160409927368164,-12.40939712524414,0.509975254535675
4538,-3.186746597290039,-12.399820327758789,
4539,,,-0.3256179988384247
4574,-3.213083267211914,-12.35672378540039,-0.3304064869880676
4614,-3.2322373390197754,,
4615,,-11.437332153320312,-0.34477198123931885
4655,-3.2298431396484375,-10.68314266204834,-0.34477198123931885
4694,-3.210689067840576,-9.816424369812012,
4696,,,-0.323223739862442
4737,-3.1987178325653076,-8.95210075378418,-0.28970423340797424
4775,-3.1987178325653076,-8.88027286529541,-0.24900199472904205
4815,-3.210689067840576,-7.577800750732422,0.7757369875907898
4855,-3.2370259761810303,-7.517944812774658,0.8212277293205261
4896,-3.2801222801208496,-6.5003886222839355,0.8715069890022278
4939,-4.276130199432373,-6.517148017883301,3.0406973361968994
4975,-5.202704906463623,-8.272133827209473,3.105342149734497
5015,-5.195522308349609,,
5016,,-8.284104347229004,3.100553512573242
5055,-5.1620025634765625,-8.3080472946167,3.05027437210083
5096,-5.150031566619873,-9.44292163848877,1.9201884269714355
5138,-5.145243167877197,-9.49320125579834,1.8651206493377686
5177,-5.114117622375488,-9.519537925720215,0.8619299530982971
5216,-5.068626880645752,-9.543479919433594,
5217,,,0.8260161876678467
5257,-4.161206245422363,-9.550662994384766,0.7853139638900757
5297,-4.122898101806641,-9.531508445739746,0.08858724683523178
5339,-4.09177303314209,-9.505171775817871,0.07422174513339996
5377,-4.063042163848877,-9.476441383361816,0.055067747831344604
5417,-4.036705493927002,,
5421,,-9.454893112182617,
5422,,,0.023942498490214348
5457,-4.005579948425293,-9.454893112182617,-0.007182749919593334
5497,-3.97684907913208,-9.47165298461914,
5498,,,-0.026336748152971268
5538,-3.9624836444854736,-9.512354850769043,
5539,,,-0.040702249854803085
5578,-3.979243278503418,-10.515545845031738,-0.052673496305942535
5621,-4.003185749053955,-11.255369186401367,-0.045490749180316925
5658,-4.015157222747803,-11.315224647521973,-0.009576999582350254
5698,-3.9936087131500244,-12.184337615966797,0.016759749501943588
5738,-3.9409353733062744,-12.196309089660645,0.026336748152971268
