relative_time,AccX,AccY,AccZ
13845,,,7.759763717651367
13846,-6.04787540435791,-1.6472439765930176,
13888,-6.031115531921387,-1.6640037298202515,7.769340991973877
13926,,,7.771735191345215
13927,-6.016749858856201,-1.6735806465148926,
13967,-6.0095672607421875,-1.6831576824188232,7.769340991973877
14005,-5.995201587677002,-1.6807634830474854,7.750186920166016
14045,,,7.74539852142334
14046,-6.002384662628174,-1.692734718322754,
14087,-6.0095672607421875,-1.7071001529693604,7.74539852142334
14126,-6.014355659484863,-1.716677188873291,7.733427047729492
14171,-6.019144058227539,,7.723850250244141
14172,,-1.7142828702926636,
14206,,,7.714272975921631
14207,-6.033509731292725,-1.7094944715499878,
14247,-6.04787540435791,,7.704696178436279
14248,,-1.7071001529693604,
14288,-6.057452201843262,,7.692724704742432
14289,,-1.702311635017395,
14327,-6.081394672393799,-1.6975231170654297,7.690330505371094
14371,-6.095760345458984,-1.678369164466858,7.6999077796936035
14407,-6.110125541687012,-1.6592152118682861,7.704696178436279
14447,-6.129279613494873,-1.6400611400604248,7.716667175292969
14487,-6.136462688446045,-1.620907187461853,7.731032848358154
14527,-6.15322208404541,-1.606541633605957,7.757369518280029
14571,-6.167587757110596,-1.5921761989593506,7.783706188201904
14607,,,7.802860260009766
14608,-6.179558753967285,-1.5730221271514893,
14648,-6.2035017013549805,,7.8363800048828125
14649,,-1.5682337284088135,
14688,-6.213078498840332,-1.5562623739242554,7.853139877319336
14729,-6.213078498840332,-1.5442911386489868,7.86032247543335
14770,,,7.85074520111084
14771,-6.2035017013549805,-1.5203486680984497,
14809,-6.1987128257751465,-1.5035889148712158,7.8627166748046875
14849,-6.181953430175781,-1.4892234802246094,7.85074520111084
14888,-6.158010959625244,-1.4796464443206787,7.83877420425415
14929,-6.138856887817383,-1.4748579263687134,7.824408531188965
14971,-6.107731342315674,-1.4652808904647827,7.793283462524414
15009,,,7.776523590087891
15010,-6.076606273651123,-1.4580981731414795,
15050,-6.04787540435791,-1.4557039737701416,7.754975318908691
15089,-6.026327133178711,-1.4533096551895142,7.738215446472168
15129,,,7.740610122680664
15130,-6.014355659484863,-1.4557039737701416,
15171,-6.002384662628174,-1.4557039737701416,7.719061851501465
15210,-6.014355659484863,-1.460492491722107,7.723850250244141
15253,-6.031115531921387,-1.4580981731414795,7.7262444496154785
15290,-6.057452201843262,-1.4580981731414795,7.743004322052002
15331,-6.079000473022461,-1.446126937866211,7.747792720794678
15370,-6.098154544830322,-1.4365499019622803,7.757369518280029
15410,-6.112520217895508,,7.750186920166016
15411,,-1.4221844673156738,
15454,,,7.74539852142334
15455,-6.124491214752197,-1.4030303955078125,
15491,-6.138856887817383,-1.3958476781845093,7.750186920166016
15531,-6.148433685302734,-1.3958476781845093,7.757369518280029
15571,-6.150827884674072,-1.3958476781845093,7.757369518280029
15611,-6.150827884674072,-1.3958476781845093,7.764552593231201
15651,-6.1460394859313965,-1.391059160232544,7.774129390716553
15691,,,7.776523590087891
15692,-6.134068012237549,-1.3934534788131714,
15731,-6.114914417266846,-1.391059160232544,7.774129390716553
15771,-6.0933661460876465,-1.3934534788131714,7.776523590087891
15812,,,7.783706188201904
15813,-6.074212074279785,-1.3982419967651367,
15854,-6.057452201843262,-1.4006361961364746,7.79807186126709
15892,,,7.800466060638428
15893,-6.040692329406738,-1.3958476781845093,
15937,-6.033509731292725,-1.391059160232544,7.795677661895752
15973,-6.016749858856201,-1.37429940700531,7.776523590087891
16012,-5.99759578704834,-1.3671166896820068,7.754975318908691
16055,-5.992807388305664,-1.3719052076339722,7.743004322052002
16094,-5.978442192077637,-1.3695108890533447,7.728638648986816
16138,-5.980836391448975,-1.3719052076339722,7.73582124710083
16172,,,7.750186920166016
16173,-5.988018989562988,-1.37429940700531,
16214,-5.995201587677002,-1.37429940700531,7.769340991973877
16254,-6.0095672607421875,-1.37429940700531,7.7861008644104
16293,,,7.817225933074951
16294,-6.0359039306640625,-1.3766937255859375,
16338,-6.055058002471924,-1.3719052076339722,7.8363800048828125
16374,-6.079000473022461,-1.37429940700531,7.855534076690674
16414,-6.095760345458984,-1.3671166896820068,7.855534076690674
16454,-6.126885414123535,-1.3671166896820068,7.877082347869873
16494,-6.134068012237549,-1.3623281717300415,7.867505073547363
16536,-6.136462688446045,,7.848351001739502
16537,,-1.3671166896820068,
16574,-6.158010959625244,-1.3814822435379028,7.845956802368164
16615,-6.15322208404541,-1.37429940700531,7.819620132446289
16655,-6.150827884674072,-1.364722490310669,7.790889263153076
16694,,,7.7789177894592285
16695,-6.158010959625244,-1.3599339723587036,
16737,-6.155616283416748,-1.3599339723587036,7.766946792602539
16775,-6.148433685302734,-1.3575396537780762,7.764552593231201
16815,-6.148433685302734,-1.3551454544067383,7.776523590087891
16855,-6.143645286560059,-1.3551454544067383,7.79807186126709
16895,-6.136462688446045,-1.3551454544067383,7.812437534332275
16935,-6.129279613494873,-1.3527511358261108,7.817225933074951
16975,,,7.831591606140137
16976,-6.126885414123535,-1.3575396537780762,
17017,-6.1197028160095215,-1.3599339723587036,7.83877420425415
17056,-6.117308616638184,-1.364722490310669,7.848351001739502
17096,-6.112520217895508,-1.350356936454773,7.857928276062012
17139,-6.112520217895508,-1.3431742191314697,7.874687671661377
17177,-6.114914417266846,-1.3407799005508423,7.869899272918701
17220,-6.107731342315674,-1.3312029838562012,7.8627166748046875
17256,,,7.845956802368164
17257,-6.090971946716309,-1.3192317485809326,
17296,-6.076606273651123,,7.831591606140137
17297,,-1.3048661947250366,
17338,-6.074212074279785,-1.3000776767730713,7.829196929931641
17377,-6.071817874908447,-1.2976834774017334,7.833985805511475
17422,-6.081394672393799,-1.2976834774017334,7.843562602996826
17458,-6.081394672393799,-1.278529405593872,7.85074520111084
17497,,,7.869899272918701
17498,-6.0885772705078125,-1.2713466882705688,
17540,-6.095760345458984,-1.2665581703186035,7.886659145355225
17577,,,7.898630619049072
17578,-6.0933661460876465,-1.268952488899231,
17620,-6.0933661460876465,-1.2761352062225342,7.917784214019775
17658,-6.0885772705078125,-1.2857122421264648,7.929755687713623
17698,-6.079000473022461,-1.3024719953536987,7.936938285827637
17738,-6.079000473022461,-1.3216259479522705,7.948909759521484
17778,,,7.939332485198975
