relative_time,AccX,AccY,AccZ
1906,,-3.7517895698547363,4.52992057800293
1947,-8.54747200012207,-3.6991159915924072,4.558651924133301
1986,-8.51634693145752,-3.684750556945801,4.577805995941162
2026,-8.487615585327148,-3.677567958831787,4.601748466491699
2066,-8.458885192871094,-3.6608080863952637,4.644845008850098
2108,-8.468461990356445,-3.6464426517486572,4.690335750579834
2148,-8.490010261535645,-3.648836851119995,4.704700946807861
2188,-8.487615585327148,-3.682356357574463,4.723855018615723
2231,-8.473250389099121,-3.648836851119995,4.73582649230957
2269,-8.46606731414795,-3.5363070964813232,4.73582649230957
2310,-8.473250389099121,-2.722262144088745,4.723855018615723
2349,-8.487615585327148,,
2351,,-0.790102481842041,4.7573747634887695
2390,-8.5187406539917,,
2391,,-0.7254577279090881,5.592967987060547
2432,-8.509163856506348,0.1987227350473404,5.5738139152526855
2471,-7.592166423797607,,
2472,,-2.4181923866271973,5.446918487548828
2512,-7.690330505371094,,
2513,,-6.205895900726318,2.619309425354004
2552,-8.571414947509766,,
2553,,-6.995998382568359,1.6256957054138184
2594,-8.595356941223145,,
2595,,-5.0590500831604,2.7869069576263428
2635,-8.595356941223145,-4.158812046051025,3.5650382041931152
2675,-8.583385467529297,-3.3734982013702393,4.4030256271362305
2719,-8.554655075073242,-3.2537856101989746,4.422179698944092
2755,-8.573808670043945,-3.2370259761810303,4.4556989669799805
2796,-8.334383964538574,-2.420586585998535,4.812442302703857
2836,-8.346355438232422,,
2837,,-2.456500291824341,4.829202175140381
2878,-8.36072063446045,-2.501991033554077,4.831596374511719
2917,-8.372692108154297,,
2919,,-2.5522704124450684,4.833990573883057
2958,-8.38945198059082,-2.6240978240966797,4.855538845062256
2998,-8.4133939743042,-2.6815598011016846,4.843567371368408
3039,-8.451702117919922,-2.6911368370056152,4.831596374511719
3079,-8.454096794128418,-2.619309425354004,4.7789225578308105
3119,-8.492403984069824,-2.595366954803467,4.731037616729736
3159,-8.528318405151367,-2.5833957195281982,4.697518348693848
3199,-8.552260398864746,-2.5833957195281982,4.678364276885986
3240,-8.557048797607422,-2.5714244842529297,4.663998603820801
3280,-8.56902027130127,-2.5738186836242676,4.649633407592773
3320,-8.583385467529297,-2.5714244842529297,4.635267734527588
3364,-8.612116813659668,-2.564241647720337,4.623296737670898
3401,-8.655213356018066,-2.566635847091675,4.599354267120361
3441,-8.698309898376465,,
3442,,-2.566635847091675,4.575411319732666
3480,-8.705492973327637,-2.564241647720337,4.556257724761963
3521,-8.695915222167969,-2.5714244842529297,4.549074649810791
3561,-8.688733100891113,-2.5762128829956055,4.556257724761963
3602,-8.695915222167969,-2.5690300464630127,4.575411319732666
3642,-8.712675094604492,-2.5426933765411377,4.606536865234375
3682,-8.729434967041016,,
3683,,-2.506779670715332,4.649633407592773
3723,-8.72464656829834,,
3724,,-2.458894729614258,4.680758476257324
3765,-8.712675094604492,,
3766,,-2.42537522315979,4.685546875
3803,-8.712675094604492,-2.401432752609253,4.697518348693848
3848,-8.712675094604492,-2.3631246089935303,4.707095146179199
3884,-8.717463493347168,,
3885,,-2.317633867263794,4.716672420501709
3924,-8.72225284576416,-2.2745373249053955,4.7262492179870605
3965,-8.72225284576416,-2.23862361907959,4.740614891052246
4004,-8.710281372070312,,
4005,,-2.212286949157715,4.764557361602783
4047,-8.681550025939941,-2.1907386779785156,4.807653903961182
4085,-8.65281867980957,-2.1667962074279785,
4086,,,4.843567371368408
4126,-8.628876686096191,-2.1428537368774414,4.869904518127441
4166,-8.62169361114502,-2.12369966506958,4.8890581130981445
4207,-8.61929988861084,-2.1069397926330566,4.913000583648682
4248,-8.607328414916992,-2.097362995147705,4.939337730407715
4287,-8.595356941223145,-2.094968557357788,4.960886001586914
4332,-8.590568542480469,-2.097362995147705,4.982433795928955
4367,-8.571414947509766,-2.1069397926330566,5.001587867736816
4408,-8.561837196350098,-2.1141226291656494,5.02792501449585
4449,-8.549866676330566,-2.1117284297943115,5.049472808837891
4489,-8.54747200012207,-2.1189112663269043,5.078204154968262
4532,-8.549866676330566,-2.1332767009735107,5.104540824890137
4569,-8.542683601379395,-2.1452479362487793,5.114117622375488
4609,-8.533106803894043,-2.152430772781372,
4610,,,5.128483295440674
4650,-8.525923728942871,-2.157219171524048,5.147637367248535
4689,-8.51634693145752,-2.1620075702667236,
4690,,,5.164397239685059
4729,-8.511558532714844,-2.1667962074279785,
4730,,,5.176368236541748
4770,-8.506770133972168,-2.1691904067993164,5.1931281089782715
4810,-8.501981735229492,-2.1715846061706543,5.202704906463623
4850,-8.49479866027832,-2.1691904067993164,5.217070579528809
